,text,target
4433,taylorlumsden got ta veri least ,0
4434,good ,4
4435,now love take onli take halfway too late ,0
4436,good look forward escap ,0
4437,is so slow is have not get ,0
4438,have few fli maltes puppi dm ,2
4439,open ,2
4440,tell is full hope littl extra ,2
4441,just left there friday ,2
4442,just have never seen befor mean is great ,4
4443,thank last win was not be happier ,4
4444,lax stop be home up ,4
4445,next improv inflight ,4
4446,mayb hook dragon tonight hugeeee realli love go ,2
4447,has not evennotifi theflight isdelay email wererun late be piss unreli ,0
4448,tweet bad close process cancel flight ,0
4449,cancel flight have take chemistri learn do not understand ,0
4450,mdw san was awesom fast smile great cancel was welcom ,4
4451,been up was taken do not see ,0
4452,enjoy good book elsewher tell as mani ,2
4453,great so far happen understand hope work ,4
4454,is crazi doe good ,0
4455,open onlin intern appli ,2
4456,alway be ,2
4457,quick call daili wait ,4
4458,was correct ,2
4459,briughi comclass aif so much more ,2
4460,orlando ,2
4461,increas luvswa garden ,2
4462,new let know think ,2
4463,prove cuz here do not even know ,0
4464,see go is love guy thank ,4
4465,were bae lost had were happen ,0
4466,prove ,0
4467,here love host entertain was so awesom see ,4
4468,big love lift cancel ,4
4469,not fun have las has been awesom ,4
4470,make same took realli ,0
4471,never got stoke special show tonight again ,4
4472,is do not help matter prove imposs find is interest ,0
4473,give now ,2
4474,tell now ,4
4475,mani are left ,2
4476,is new be averag devalu again ,0
4477,do scaveng have common play detect tri figur ,0
4478,do have be ,2
4479,ruin sunday now are wrong deliv insult injuri ,0
4480,do bring back miss terribl here other are horribl ,4
4481,is not show next is ,2
4482,degre pleas mco ,4
4483,look be click ,0
4484,still was post wait ,2
4485,said realli bad do know long take find park then walk ,0
4486,are there ,2
4487,good see ,4
4488,are see re next again sw ,2
4489,pair wait live here definit know is ,4
4490,love southwest guy have been good ,4
4491,about destinationdragon am not there play ,0
4492,onli was late ,2
4493,was suppos say not ,2
4494,was ago miss ,2
4495,is do great keep inform ,4
4496,right re delay so crabbi also do allow purchas earlybird hold ,0
4497,realli easi get ,4
4498,need first mayb bday next ,2
4499,luv new luv travel last nyc ,4
4500,is possibl add arrang upcom retriev ,2
4501,be call ,2
4502,do get alreadi paid ,2
4503,pre board onli need was not ,0
4504,is possibl add onli nd ,2
4505,best ,4
4506,see priorit internet own other ,4
4507,poor display was stuck ,0
4508,northern ,2
4509,do have general email address david ,2
4510,watch do ,2
4511,get paradis safe ,4
4512,feel veri frustrat bought wifi onboard not load ,0
4513,continu prove be best ,2
4514,just go ahead start is ,4
4515,do let earli save entir ,0
4516,awesom had sw keep entertain ,4
4517,do get ,0
4518,is sick ,0
4519,explain other dalla is go ,0
4520,continu be most frustrat experienc ,0
4521,just got call person long last tri rebook ,4
4522,serious get away commerci real fire ,0
4523,appreci constant is frustrat say least ,0
4524,long do have be delay board get free ,0
4525,done was alreadi ,2
4526,doe not seem fair need fit need fit ,0
4527,is got back thru retriev left ,4
4528,just want anytim leav min say sorri ,0
4529,were not too sincer cancel flight made drive get ,0
4530,is got back thru retriev left ,4
4531,is got back thru retriev rock ,4
4532,are best ,4
4533,fli free goe work wonder fli free ,4
4534,onli control ,2
4535,pretti terribl sat then busi then disconnect do have suck ,0
4536,pleas tell is add alreadi took ,2
4537,hook get tampa was cancel flightl grate ,0
4538,love use was releas final thank ,4
4539,was book cun doe arriv is now est ,2
4540,hdsportsguy did updat soon need ,0
4541,don ts pittsburgh ,4
4542,is not fair set full get full ,0
4543,bother ve been more continu hold call back ,0
4544,great bna so much ,4
4545,is lame realli last have broad haha ,0
4546,re somewher hope get back just frustrat ,0
4547,complet understand cancel is unaccept ,0
4548,so expens go vega late get non same ,0
4549,delay twice now cancel flight sent yet need notsatisfi unhappi ,0
4550,got nice ,4
4551,see open ,0
4552,understand need get nice do ri high ,2
4553,quick not much ,4
4554,doe sound hope veri thin so just hope right found ,0
4555,was not shown did not make phl ,0
4556,not fli doe not support neverflyvirginforbusi ,0
4557,did go short wonder quick are notifi ,4
4558,mani did not know are stop non stop atl hartford ,0
4559,lindsey get there stuck told listen better ,2
4560,nice ,4
4561,easi fix let select actual then ,2
4562,other be abus ,0
4563,not disappoint blatant becom push ,0
4564,get has expir ,2
4565,awesom guy rock ,4
4566,remain be refund back choos lower ,0
4567,expect be avail ,2
4568,eventu arriv just seem realli slow ,0
4569,are chicago was confirm told is not screw ,0
4570,just reciev hope have ,0
4571,just land use ,0
4572,ad hope do passbook ,4
4573,yep certain was ,0
4574,arriv late got dia impress outstand ,4
4575,appreci ,4
4576,never got was charg is crazi is chat ,0
4577,chg onlin still drive airport make ,0
4578,be transfer ,2
4579,stuck pleas contact ,0
4580,did find need next ,0
4581,was not abl sit was use ideserveareward ,0
4582,know ll be fli luv ,4
4583,yes did file were treat rather rude midway now wait get ,0
4584,still have ridicul had not stop partner ,0
4585,just got tri add get invalid ,0
4586,did still have not heard ,0
4587,great tri make san antonio have been help ,4
4588,open is open there so much ,4
4589,is not real ,0
4590,are oper now cancel flightl ,2
4591,check hr board amp want be split do ,2
4592,is want was ,0
4593,is fli southwest excel do not take too serious ,4
4594,even better is chang talk still honor ,4
4595,are take dallaslovefield am suppos travel san ,2
4596,invit fallow ,2
4597,unveil new includ ,2
4598,start daili ftlauderdal ,2
4599,end daili ,2
4600,start xdaili portland aug ,2
4601,start daili oakland ,2
4602,start xdaili boston ,2
4603,is incred slow arriv check spam too web say few ,0
4604,clinicpolli have alreadi respond was uxzj ,2
4605,had terribl glad do not care be home ,0
4606,just dmed ,4
4607,min estim answer here ,0
4608,go start charg consist pat start feel ,0
4609,tri now ve been ,0
4610,equip snow plow ,2
4611,unveil new includ ohio usatoday ,2
4612,delay delay ,0
4613,link passbook be old is first ,2
4614,did not realiz ,2
4615,want direct furryfiesta ,2
4616,re realli go let get best ,0
4617,pleas get back be told never get back ,0
4618,is there link display cancel ,2
4619,direct phl do not want fli els ,0
4620,do show awkward ,0
4621,are leav san fran next ,2
4622,doe realiz ban due allerg nut previous ,0
4623,is rude bother has is go sigh heavili unbeliev ,0
4624,nelsjeff late human end ing complet new so last out did not sell ,0
4625,baggag still has find new unaccept ,0
4626,do get lin ,2
4627,just sent dm ,4
4628,fix not work not old ,0
4629,mdw most watch free work not hard includ own ,0
4630,strand orlando not get back bos pvd ,2
4631,babi hannah get save requir need pls ,2
4632,almost sf pleas wait more ,0
4633,paid earli got said ladi well is dead did not understand ,0
4634,are book are say have wait ,0
4635,reimburs had get ,2
4636,take arizona ,4
4637,gave wrong caus miss now am nothappi ,0
4638,was lost accord do not even know is pleas ,0
4639,have sent dm ,4
4640,mayb have direct ,4
4641,got email wifi recent is ve never flown ever concern ,2
4642,realli other are staf ve got tripl loop ,0
4643,flytpa phxskyharbor ,2
4644,cancel last gis now miss full ,0
4645,are go ,2
4646,got late least was deliv soak ,0
4647,had be stuck middl ,2
4648,scaveng be readi ,2
4649,know be awesom show atl dream ,4
4650,was work great ,4
4651,show ,4
4652,cancel flightl reschedul ewk gave pseudo direct worst ,0
4653,love ,4
4654,train be somewhat empathet lose pr ,0
4655,am do ,2
4656,complet let tonight is just too much sad amp ,0
4657,re earli best ,4
4658,sunday ,2
4659,cancel flightl new late sleep cant even give board ,0
4660,just read re rang is possibl sit togeth ,2
4661,re right do ve been travel guy drop long ,0
4662,has been veri passiv disappoint have onli flown am rethink ,0
4663,broke check told not call prefer now ,0
4664,is is delay too row new guy ,0
4665,was abl figur just want help got less late ,0
4666,am realli was told lie bad ,0
4667,follow just sent ,4
4668,now do not get common answer is bad be fire dissapont ,0
4669,are pleas just deliv said feel are lie ,0
4670,is run same doe not rememb ask same ,0
4671,was never realli lost was put just were not sure have ty ,0
4672,wn san was brilliant was hilari know been down was great ,4
4673,is not be respond athlet notcool ,0
4674,whole special here not even call ,0
4675,realli like give tough ,0
4676,veri excit see ,4
4677,appreci ll be last ever get wretch ,0
4678,wait was suspend so ,0
4679,yeah am go add min extra snow ,2
4680,help not let get re best ,4
4681,again was just tri rebook get away disappear refresh is normal ,0
4682,know not be st fli is front st not ,2
4683,have ,2
4684,grr make veri special sweet young well done ,4
4685,uxzj paid earli back ,0
4686,good ar ,4
4687,yes ,2
4688,flymidway minut just need sunday ,0
4689,luv ,4
4690,extend even late be super ,2
4691,was suppos be ,0
4692,cancel not seem do been ,0
4693,prefer den cancel flightl prior board best was tue serious epic ,0
4694,free watch ,2
4695,consist been consist known ,0
4696,been deal multipl last youv complet lost is back ,0
4697,got is there doe not help bc not get fli back ,0
4698,do get ,2
4699,especi ,2
4700,megelizabeth ,2
4701,not pay amp altern are fli give clear ,0
4702,fli den chang due ,2
4703,tough take meaning strand is look care abt ,0
4704,do not apolog do mean work eom ,0
4705,then came back damag not happi ,0
4706,long doe take rapid be credit ,2
4707,doe have rather inconsist ,0
4708,re pull now make new ,4
4709,make tru find other is as bad ,0
4710,board earli last now have middl wast ,0
4711,first had good happen did not cancel earlier then veri amateurish was ,0
4712,veri disappoint cancel flight not was cancel flight ,0
4713,ok is still best around just hate run now check has ,4
4714,pleas start fli huntsvill so never have fli american again ,0
4715,arriv follow ,2
4716,are not just care ,0
4717,have child travel be turn ,2
4718,do get ,2
4719,retir th ,2
4720,beauti fli san ,4
4721,swa shannon be ,4
4722,expect was canx last flew ,0
4723,go new houston see md help ,2
4724,chang ,4
4725,fli is get old ,2
4726,realli not offer is not go work ,0
4727,have had few use southwest make easi ,4
4728,no longer chang been do now get not be done ,0
4729,is so slow total preclud work not had not lit ,0
4730,yes pleas live ,2
4731,constant provid wonder ,4
4732,deserv red destroy amp onli give voucher want fli again ,0
4733,was overal aw multipl have switch was avail ,0
4734,alreadi am am card well too lol fli guy ,4
4735,th still sweetheart lifetim love ,4
4736,well need aim ,2
4737,yes pleas do get ,4
4738,not load websit function own live unaccept ,0
4739,still go dal ,2
4740,ve inspir start own combat weak ,0
4741,is aruba be perman discontinu ,2
4742,terribl th be amaz mean is ,4
4743,be nice have ,4
4744,southwest be great ,4
4745,love great las memori bday ,2
4746,want ,4
4747,were cancel flightl ,0
4748,deserv redcarpet even ,4
4749,love ,2
4750,do get ,2
4751,tell fli high ,2
4752,be brighter combin red ,4
4753,about come ,0
4754,got mine just ,4
4755,love qualifi th ,4
4756,is ,2
4757,be amaz amaz swa ,4
4758,doe obtain ,2
4759,just got mine now go ,4
4760,is worst have ever made ,0
4761,get cancel flight ,2
4762,sit was cancel flightl appar was told was sorri wait ,0
4763,have follow await ,2
4764,have atlanta san present had last look ,2
4765,not be bother help lost not singl help be found ,0
4766,serious onli take get vega have connect ,0
4767,get togeth owe ,0
4768,request board be text still have not receiv ,0
4769,gave more figur get hr right nope delay seem be ,0
4770,ignor fasten want see ur do ,0
4771,huge give too much so pleas fix ,0
4772,got next know pay extra make ,2
4773,understand are terribl onlin do not work ,0
4774,fli south sna ,2
4775,have board dalla board get ,4
4776,keep slow not is st southwest was late so not complain ,4
